CNPJ_Fundo_Classe;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
48.964.604/0001-84;2024-12-01;1;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;1;611.92002871;1;0;1
48.969.543/0001-48;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1270360;1;0;1
48.978.731/0001-32;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;151581.05130436;1;0;1;;;;;;;;;;
48.978.797/0001-22;2024-06-01;1;3;737.40233202;0.003554;0;0.003554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;206760;0.996446;0;0.996446
48.978.859/0001-04;2024-06-01;1;10255;3376059;0.29076855262147;0.0776909487467371;0.213077603874733;2;1328783;0.114443589302798;0;0.114443589302798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6905970;0.594787858075732;0;0.594787858075732
48.984.698/0001-53;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1150;1;;1
49.005.348/0001-60;2024-06-01;1;10911;3846763;0.884971874473027;0.785337272816576;0.099634601656451;0;0;0;0;0;1;500000;0.115028125526973;0;0.115028125526973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49.005.570/0001-63;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;2;3922826.21;0.2328;0;0.2328;1;3275000;0.1944;0;0.1944;1;3774003.37;0.224;0;0.224;1;5879038.19;0.3489;0;0.3489;0;0;0;0;0;0;0;0;0;0
49.112.611/0001-10;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;530341;1;0;1
49.152.919/0001-90;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;160175985.988522;1;0;1
49.184.940/0001-77;2024-12-01;1;153;130163;0.162159906214533;0.0197226053124334;0.1424373009021;1;58123;0.0724109019376267;0;0.0724109019376267;1;98602;0.122840523593997;0;0.122840523593997;0;0;0;0;0;1;238948;0.297686633453057;0;0.297686633453057;1;276847;0.344902034800787;0;0.344902034800787;0;0;0;0;0;0;0;0;0;0
49.318.661/0001-59;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000;1;0;1
49.361.020/0001-87;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1125;0.223880597014925;0.223881;0;0;0;0;0;0;0;0;0;0;0;1;3900;0.776119402985075;0.776119;0
49.489.928/0001-70;2024-06-01;2;13265;2129304;0.5915;0.5267;0.0648;6;1470696;0.4085;0.3569;0.0516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49.553.783/0001-20;2024-06-01;1;2;4988;0.0891;0;0.0891;3;14990;0.268;0;0.268;;;;;;2;20965;0.3748;0;0.3748;1;15000;0.2681;0;0.2681;;;;;;;;;;;;;;;
49.592.781/0001-40;2024-12-01;1;36;837;0;0;0;2;3499172;0.1485;0;0.1485;0;0;0;0;0;1;4250000;0.1804;0;0.1804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15812038;0.6711;0;0.6711
49.640.601/0001-58;2024-06-01;1;2;1640.3887;0.0712;0.0256;0.0456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;21388.37034;0.9288;0.9288;0
49.649.500/0001-48;2024-12-01;1;81;41735;0.806707258142457;0.775366;0.031333;0;0;0;0;0;0;0;0;0;0;1;10000;0.193292741857543;0.193301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49.863.204/0001-45;2024-06-01;1;13295;53893019;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49.893.516/0001-00;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;100;1;0;1;;;;;
49.916.958/0001-16;2024-06-01;1;3640;16169323;1;0;1.00000000000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49.935.515/0001-72;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;300000;1;0;1;;;;;
50.027.615/0001-80;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18626.92953212;1;;1
50.041.467/0001-58;2024-06-01;1;5;3779871.77;0.12378200012431;0;0.123782;1;2863104.3;0.0937599999109263;0;0.09376;1;3485041.85;0.114127006670897;0;0.114127;0;0;0;0;0;1;7426512.48;0.243200993223786;0;0.243201;0;0;0;0;0;1;12981991.6;0.42513000007008;0;0.42513;0;0;0;0;0
50.117.874/0001-00;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;1;;1
50.135.849/0001-40;2024-12-01;2;193;927057;0.949944000811553;0.919872999999999;0.030069;1;48850;0.0500559991884473;0.0500579999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.143.549/0001-03;2024-06-01;1;13270;8487917.1;0.9463;0;0.9463;1;481326.9;0.0537;0;0.0537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.180.894/0001-17;2024-06-01;1;11250;46022047;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.252.286/0001-70;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;227.06725;1;;1
50.255.690/0001-06;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;17819.26523779;1;1;0;;;;;;;;;;
50.275.622/0001-09;2024-12-01;1;76;47598.82881083;0.681007783230676;0.648783;0.032219;4;22295.86253179;0.318992216769324;0.318998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.352.284/0001-53;2024-12-01;1;5782;2383522;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.375.550/0001-63;2024-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1598656.08731677;1;;1
50.385.179/0001-10;2024-06-01;1;13271;30000000;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.399.189/0001-05;2024-06-01;1;3;149450;0.1163;0;0.1163;;;;;;;;;;;;;;;;;;;;;1;434256;0.33791927089818;0;0.33791927089818;;;;;;1;701382;0.545785191364327;0;0.545785191364327
50.418.740/0001-10;2024-12-01;1;29;90000;0.4796;0.0662;0.4134;2;21900;0.1167;0;0.1167;;;;;;1;35000;0.1865;0;0.1865;1;40750;0.2172;0;0.2172;;;;;;;;;;;;;;;
50.479.122/0001-80;2024-12-01;1;19497;135551986;1;0.952372051561089;0.0476279484389111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.492.450/0001-17;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;1;0;1
50.522.058/0001-73;2024-12-01;1;1344;74340;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.555.700/0001-10;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;3;16849432.21;0.6895;;0.6895;1;7589156.53;0.3105;;0.3105;;;;;;;;;;
50.569.855/0001-06;2024-12-01;1;109;422000;0.844;0.3455;0.4985;;78000;0.156;;0.156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50.659.134/0001-97;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1680000;1;0;1
50.686.473/0001-62;2024-12-01;1;55;95764.05127;0.517896532116091;0.491277;0.02662;0;0;0;0;0;1;20000;0.108160948753992;0.108161;0;1;30069.45049;0.162617014659256;0;0.162617;1;39076.11886;0.21132550447066;0.211325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.701.686/0001-16;2024-12-01;1;122;165539;0.0992139669944052;0.0373729776057009;0.0618409893887043;0;0;0;0;0;1;200000;0.119867785832227;0;0.119867785832227;1;250581;0.150182948208126;0;0.150182948208126;1;448207;0.268627903422525;0;0.268627903422525;1;604178;0.362107395542716;0;0.362107395542716;0;0;0;0;0;0;0;0;0;0
50.718.891/0001-94;2024-12-01;1;1;19526;0.0136057550267293;0;0.0136057550267293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1415602;0.986394244973271;0.204081447787236;0.782312797186035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.718.976/0001-72;2024-12-01;1;2;17474;0.0132608139684014;0;0.0132608139684014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;601424;0.456413630544343;0;0.456413630544343;1;698819;0.530325555487256;0;0.530325555487256
50.750.438/0001-65;2024-06-01;2;13271;32742817;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50.808.042/0001-21;2024-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3454262;1;0;1
50.876.919/0001-11;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11055.5220927;1;;1
50.918.320/0001-01;2024-12-01;1;2;1738;0.0312;0;0.031248;3;13905;0.25;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39977;0.7188;0;0.718752
50.939.923/0001-81;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6799.84177638;1;;1
50.940.230/0001-09;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4518.1594328;1;;1
50.957.247/0001-79;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;459646.38691427;1;0;1
51.067.062/0001-51;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;42470.90603969;1;;1
51.192.125/0001-00;2024-06-01;1;1086;4027355;0.633475547356735;0.0389339988303678;0.594541548526367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2330199;0.366524452643265;0.366524452643265;0;0;0;0;0;0;0;0;0;0;0
51.226.569/0001-00;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;14052.95736344;1;;1
51.294.441/0001-84;2024-06-01;1;6273;3857359;1;0.98;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.295.092/0001-15;2024-06-01;1;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;1;2856.736515;1;0;1
51.303.221/0001-70;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;645544069003991;1;0;1
51.326.818/0001-30;2024-12-01;1;1;1000;0.03125;0;0.03125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31000;0.96875;0;0.96875
51.381.999/0001-05;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3221.65406553;1;;1
51.385.048/0001-04;2024-12-01;1;1115;163890.5;0.9399;0;0.9399;1;10478;0.0601;0;0.0601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.385.174/0001-50;2024-12-01;1;128;144288;0.8749;0.9937;0.0063;2;20639;0.1251;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.392.366/0001-94;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;131758.24601347;1;;1
51.407.683/0001-37;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7944.42237651;1;;1
51.413.518/0001-98;2024-06-01;1;;;;;;;;;;;;;;;;3;2000;0.5;0.5;0;2;2000;0.5;0.5;0;;;;;;;;;;;;;;;
51.416.131/0001-95;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3236;1;;1
51.472.985/0001-99;2024-06-01;2;13269;23128381;0.7417;0.5692;0.1725;1;2062319;0.0661;0;0.0661;0;0;0;0;0;1;5993139;0.1922;0;0.1922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.475.461/0001-51;2024-06-01;1;3912;354677;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.476.870/0001-72;2024-06-01;1;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;1;321583.0461;1;0;1
51.574.466/0001-31;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18658264.699994;1;0;1
51.575.078/0001-75;2024-06-01;1;13270;10820153.55;0.9278;0;0.9278;1;842024.45;0.0722;0;0.0722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.601.636/0001-20;2024-06-01;1;4215;21021208;1;0;1.00000000000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.646.298/0001-42;2024-12-01;1;2644;15436840;1;0.787670468826521;0.212329531173478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51.658.280/0001-60;2024-06-01;1;0;0;0;0;0;0;0;0;0;0;1;892965.00027308;0.12756642861044;0;0.127566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6107034.99972692;0.87243357138956;0;0.872434
51.665.327/0001-13;2024-06-01;2;13271;14437342;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.666.294/0001-26;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;1;344500;0.137552405669794;0;0.137552405669794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2160000;0.862447594330206;0;0.862447594330206
51.672.980/0001-00;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2273.33925735;1;;1
51.710.043/0001-00;2024-12-01;1;145;217932;0.3839;0.3383;0.0456;8;349810;0.6161;0.5545;0.0616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51.734.924/0001-52;2024-06-01;1;349;172903008;0.74;0.71;0.03;4;61096602;0.26;0;0.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.753.261/0001-13;2024-12-01;1;36;2892.24;0.3484;0.3284;0.02;6;3902.64;0.4703;0.4703;0;;;;;;;;;;;1;1503.89;0.1812;0.1802;0;;;;;;;;;;;;;;;
51.786.271/0001-55;2024-06-01;1;97;20687.6;0.4038;0;0.4038;5;16824.6;0.3284;0;0.3284;2;13716;0.2677;0;0.2677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.802.350/0001-02;2024-12-01;1;132529;2802678;0.802443855402645;0.788128192750663;0.0143156626519822;1;200000;0.0572626506079289;0;0.0572626506079289;1;490000;0.140293493989426;0;0.140293493989426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.868.778/0001-58;2024-06-01;2;13271;12500000;1;0.9472;0.0528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.870.412/0001-13;2024-12-01;2;11990;37973106;0.8084;0.462;0.3464;1;4000000;0.0852;0;0.0852;1;4998139;0.1064;0;0.1064;;;;;;;;;;;;;;;;;;;;;;;;;
51.889.479/0001-08;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16080.8618316399;0.4998;0;0.4998;1;16092.89339783;0.5002;0;0.5002
51.890.054/0001-00;2024-12-01;1;7225;18209646;1;0.883467000000032;0.116533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.951.316/0001-08;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30085.16304402;1;0;1
51.991.587/0001-89;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;207662.86735736;1;;1
51.991.713/0001-03;2024-06-01;1;;;;;;1;816;0.0953;0;0.0953;;;;;;;;;;;1;2039;0.2381;0;0.2381;;;;;;;;;;;1;5710;0.6666;0;0.6666
52.044.477/0001-72;2024-06-01;1;331;138456;0.742053219712196;0.721649999999999;0.020397;4;48129;0.257946780287804;0.177554;0.080399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.101.897/0001-43;2024-06-01;1;111;1697754;0.548131498301127;0.418945999999999;0.129179;2;399594;0.129011657714923;0.06444;0.064571;0;0;0;0;0;2;1000000;0.32285684398395;0;0.322864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.219.978/0001-42;2024-06-01;1;19051;9625000;1;0.97;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.227.760/0001-30;2024-12-01;1;3427;1944766;0.262159921156533;0.220838546270323;0.0413213748862096;0;0;0;0;0;2;1742238;0.23485857769825;0;0.23485857769825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3731239;0.502981501145217;0;0.502981501145217
52.241.939/0001-41;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;104320.37948627;1;0;1
52.270.671/0001-76;2024-06-01;1;10275;6250000;1;0.99;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.321.885/0001-24;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;22553.28749985;1;;1
52.324.762/0001-47;2024-06-01;1;1;1;0.0001;0;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;402310;0.9999;0;0.9999
52.353.292/0001-40;2024-06-01;1;0;0;0;0;0;1;55000;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;495000;0.9;0;0.9
52.355.496/0001-10;2024-12-01;1;1603;12500000;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52.355.764/0001-01;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;103;1;1;0
52.355.865/0001-74;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;128.00635;1;1;0
52.356.865/0001-99;2024-12-01;1;1;100;0.005;0;0.005;;;;;;;;;;;;;;;;1;5000;0.2488;0.2488;0;;;;;;;;;;;1;15000;0.7462;0;0.7462
52.357.468/0001-31;2024-06-01;1;13271;36336910;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.366.833/0001-74;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;50489717.46;1;0;1
52.371.756/0001-40;2024-06-01;1;126;2481119;0.28371144465205;0.061287;0.222415;3;1545001;0.176668054091264;0.114348;0.06232;1;1055000;0.120637331021975;0;0.120637;1;1464000;0.16740573707694;0;0.167406;1;2200100;0.251577433157771;0;0.251587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.446.271/0001-79;2024-06-01;1;127;88567;0.808336451668842;0.808336451668842;0;3;21000;0.191663548331158;0.191663548331158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.521.137/0001-95;2024-06-01;1;35;36188;0.356384550235371;0.356384550235371;0;4;35354;0.348171200094542;0.249689783537846;0.0984814165566957;0;0;0;0;0;0;0;0;0;0;1;30000;0.295444249670087;0.295444249670087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.551.605/0001-74;2024-12-01;1;374;30528841.52;1;0.8097;0.1903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52.589.406/0001-55;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;40;1;;1
52.609.938/0001-07;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;533333.33;1;0;1
52.610.191/0001-07;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;533333.33;1;0;1
52.610.289/0001-64;2024-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;533333.33;1;0;1
52.635.194/0001-03;2024-12-01;1;394;159876;0.4652;0.9324;0.0676;7;27614;0.0803;0.6668;0.3332;6;17043;0.0496;0.5761;0.4239;;;;;;3;19046;0.0554;0.0174;0.9826;2;36788;0.107;0;1;1;31310;0.0911;0;1;3;52001;0.1513;0.1121;0.8879
52.649.350/0001-87;2024-06-01;1;44;60722;0.549933434163218;0.546463;0.003469;4;36283;0.328599762717697;0.234257;0;1;13412;0.121466803119085;0;0.121468999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.649.680/0001-72;2024-12-01;1;0;0;0;0;0;1;40000;0.0770913436057549;0;0.077091;1;70000;0.134909851310071;0;0.13491;2;195865;0.377487400383529;0;0.377487;0;0;0;0;1.38777878078145E-17;0;0;0;0;1.38777878078145E-17;1;213000;0.410511404700645;0;0.410512;0;0;0;0;0
52.713.882/0001-36;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;617500;1;0;1
52.714.934/0001-99;2024-12-01;1;61;104075;0.318973522822353;0.265804628525719;0.0531688942966339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;222206;0.681026477177648;0;0.681026477177648
52.889.976/0001-60;2024-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1070113.6252;1;;1
52.890.292/0001-89;2024-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4517995;1;0;1
52.904.581/0001-90;2024-06-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14951.49786765;1;0;1
52.966.340/0001-75;2024-06-01;1;219;531117;0.526058;0.486144;0.039914;;;;;;;;;;;;;;;;;;;;;;;;;;1;478500;0.473942;0;0.473942;;;;;
52.984.403/0001-16;2024-12-01;1;103;508776;0.1862;0.0146;0.1716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2223470;0.8138;0;0.8138
53.018.363/0001-10;2024-06-01;1;727;3235846;0.8089;0.9969;0.0031;1;320000;0.08;0;1;1;444394;0.1111;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.021.246/0001-06;2024-12-01;1;111;265750.075705;1;0.975754549228605;0.0242454507713947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.072.782/0001-30;2024-12-01;1;19;123240;0.2021;0.7666;0.2334;5;205208;0.3364;1;0;4;281480;0.4615;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.076.746/0001-45;2024-12-01;1;106;73123.49883459;0.8535;1;0;2;12548.41939545;0.1465;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53.087.126/0001-01;2024-12-01;1;4;79809;0.0662;0.0662;0;1;76924;0.0638;0.0638;0;3;423078;0.3512;0.3512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;625000;0.5188;0.5188;0
